Ptre000002.1,122,264,122,267,PF03564.18,DUF1759,Family,1,144,148,82.8,2.5e-23,1,CL0523
Ptre000002.1,338,393,333,393,PF18701.4,DUF5641,Domain,39,94,94,52.9,3.5e-14,1,No_clan
Ptre000004.1,200,222,200,222,PF00096.29,zf-C2H2,Domain,1,23,23,18.1,0.0029,1,CL0361
Ptre000004.1,228,251,228,251,PF00096.29,zf-C2H2,Domain,1,23,23,18.9,0.0016,1,CL0361
Ptre000004.1,285,307,285,307,PF00096.29,zf-C2H2,Domain,1,23,23,17.4,0.005,1,CL0361
Ptre000004.1,313,335,313,335,PF00096.29,zf-C2H2,Domain,1,23,23,17.3,0.0051,1,CL0361
Ptre000004.1,428,451,428,451,PF00096.29,zf-C2H2,Domain,1,23,23,21.0,0.00034,1,CL0361
Ptre000004.1,465,487,465,487,PF00096.29,zf-C2H2,Domain,1,23,23,20.0,0.00074,1,CL0361
Ptre000005.1,111,133,111,133,PF00096.29,zf-C2H2,Domain,1,23,23,23.7,4.7e-05,1,CL0361
Ptre000005.1,139,161,139,161,PF00096.29,zf-C2H2,Domain,1,23,23,23.1,7.6e-05,1,CL0361
Ptre000005.1,167,189,167,189,PF00096.29,zf-C2H2,Domain,1,23,23,18.2,0.0028,1,CL0361
Ptre000007.1,7,249,6,252,PF14938.9,SNAP,Repeat,2,256,282,72.9,3.2e-20,1,CL0020
Ptre000009.1,448,532,447,532,PF00027.32,cNMP_binding,Domain,2,89,89,37.9,1.6e-09,1,CL0029
Ptre000011.1,11,102,8,103,PF00153.30,Mito_carr,Repeat,4,96,97,63.7,1.3e-17,1,No_clan
Ptre000011.1,111,175,107,188,PF00153.30,Mito_carr,Repeat,5,74,97,44.1,1.6e-11,1,No_clan
Ptre000011.1,204,298,201,304,PF00153.30,Mito_carr,Repeat,6,89,97,77.7,5.1e-22,1,No_clan
Ptre000012.1,382,526,381,526,PF01590.29,GAF,Domain,2,133,133,69.8,3.8e-19,1,CL0161
Ptre000012.1,627,860,627,862,PF00233.22,PDEase_I,Domain,1,236,238,233.8,2.4e-69,1,CL0237
Ptre000013.1,2,115,2,116,PF01187.21,MIF,Domain,1,113,114,76.5,2e-21,1,CL0082
Ptre000014.1,49,90,49,91,PF16086.8,DUF4816,Family,1,42,43,44.2,1.4e-11,1,No_clan
Ptre000014.1,125,162,125,163,PF16086.8,DUF4816,Family,5,42,43,31.0,1.9e-07,1,No_clan
Ptre000014.1,204,237,203,237,PF16086.8,DUF4816,Family,2,33,43,32.9,5e-08,1,No_clan
Ptre000014.1,231,271,231,271,PF16086.8,DUF4816,Family,3,43,43,39.1,5.5e-10,1,No_clan
Ptre000014.1,259,295,259,295,PF16086.8,DUF4816,Family,7,43,43,36.7,3.1e-09,1,No_clan
Ptre000015.1,137,411,132,411,PF04666.16,Glyco_transf_54,Family,6,278,278,328.8,2e-98,1,No_clan
Ptre000016.1,27,479,27,492,PF00067.25,p450,Domain,1,448,463,291.9,8.6e-87,1,No_clan
Ptre000019.1,9,91,9,128,PF02338.22,OTU,Family,1,79,127,27.7,3.4e-06,1,CL0125
Ptre000022.1,95,119,95,119,PF00096.29,zf-C2H2,Domain,1,23,23,18.4,0.0023,1,CL0361
Ptre000022.1,125,149,125,149,PF00096.29,zf-C2H2,Domain,1,23,23,23.1,7.3e-05,1,CL0361
Ptre000022.1,155,177,155,177,PF00096.29,zf-C2H2,Domain,1,23,23,18.2,0.0026,1,CL0361
Ptre000025.1,6,368,4,369,PF00022.22,Actin,Family,5,384,385,297.4,1.3e-88,1,CL0108
Ptre000026.1,2,374,1,375,PF00022.22,Actin,Family,2,384,385,345.7,2.8e-103,1,CL0108
Ptre000027.1,8,211,4,212,PF01244.24,Peptidase_M19,Domain,48,250,318,261.1,1.4e-77,1,CL0034
Ptre000028.1,35,257,33,257,PF00089.29,Trypsin,Domain,3,221,221,86.2,2.9e-24,1,CL0124
Ptre000029.1,45,191,45,192,PF00675.23,Peptidase_M16,Family,1,148,149,102.1,3e-29,1,CL0094
Ptre000029.1,203,372,197,378,PF05193.24,Peptidase_M16_C,Domain,7,175,183,80.6,1.6e-22,1,CL0094
Ptre000030.1,50,194,48,195,PF00675.23,Peptidase_M16,Family,3,148,149,118.4,2.8e-34,1,CL0094
Ptre000030.1,206,381,200,381,PF05193.24,Peptidase_M16_C,Domain,7,183,183,75.5,5.7e-21,1,CL0094
Ptre000031.1,23,116,22,121,PF00651.34,BTB,Domain,2,100,111,83.3,1.5e-23,1,CL0033
Ptre000031.1,253,275,252,275,PF00096.29,zf-C2H2,Domain,2,23,23,20.3,0.00059,1,CL0361
Ptre000032.1,26,306,19,307,PF03151.19,TPT,Family,9,289,290,51.6,8.9e-14,1,CL0184
Ptre000033.1,23,199,22,199,PF01404.22,Ephrin_lbd,Domain,2,177,177,181.5,1.7e-53,1,CL0202
Ptre000033.1,330,410,330,416,PF00041.24,fn3,Domain,1,80,85,55.1,8e-15,1,CL0159
Ptre000033.1,434,521,432,521,PF00041.24,fn3,Domain,3,85,85,45.8,6.3e-12,1,CL0159
Ptre000033.1,549,645,548,645,PF14575.9,EphA2_TM,Domain,2,76,76,77.9,7.9e-22,1,No_clan
Ptre000033.1,649,907,648,907,PF07714.20,PK_Tyr_Ser-Thr,Domain,2,259,259,317.9,4.7e-95,1,CL0016
Ptre000033.1,939,999,935,999,PF00536.33,SAM_1,Domain,5,64,64,66.7,2e-18,1,CL0003
Ptre000034.1,94,209,40,210,PF13419.9,HAD_2,Family,61,177,178,54.4,1.7e-14,1,CL0137
Ptre000035.1,2,84,2,85,PF10961.11,SelK_SelG,Family,1,85,86,62.9,3.3e-17,1,No_clan
Ptre000036.1,137,378,134,379,PF03417.19,AAT,Domain,4,226,227,143.9,5.8e-42,1,CL0052
Ptre000039.1,262,581,262,581,PF00856.31,SET,Family,1,169,169,34.0,3.7e-08,1,No_clan
Ptre000046.1,149,340,139,340,PF16214.8,AC_N,Family,221,415,415,128.4,4.2e-37,1,No_clan
Ptre000047.1,49,201,43,223,PF00211.23,Guanylate_cyc,Domain,10,163,183,185.9,5.8e-55,1,CL0276
Ptre000047.1,258,315,230,321,PF06327.17,Adcy_cons_dom,Family,34,91,100,47.0,3.4e-12,1,CL0276
Ptre000048.1,282,475,281,475,PF00211.23,Guanylate_cyc,Domain,2,183,183,200.9,1.5e-59,1,CL0276
Ptre000049.1,9,188,8,188,PF05301.14,Acetyltransf_16,Family,2,173,173,199.8,3e-59,1,CL0257
Ptre000053.1,1,36,1,36,PF07714.20,PK_Tyr_Ser-Thr,Domain,224,259,259,30.4,2.5e-07,1,CL0016
Ptre000055.1,67,114,67,114,PF00018.31,SH3_1,Domain,1,48,48,45.4,4.8e-12,1,CL0010
Ptre000055.1,128,203,128,203,PF00017.27,SH2,Domain,1,77,77,86.7,8.9e-25,1,CL0541
Ptre000055.1,243,463,242,468,PF07714.20,PK_Tyr_Ser-Thr,Domain,2,228,259,265.0,6.6e-79,1,CL0016
Ptre000058.1,199,519,199,520,PF07565.16,Band_3_cyto,Domain,1,261,262,308.7,4.5e-92,1,CL0340
Ptre000058.1,585,1078,585,1078,PF00955.24,HCO3_cotransp,Family,1,498,498,598.3,1.3e-179,1,CL0062
Ptre000061.1,478,535,250,535,PF00856.31,SET,Family,122,169,169,38.1,2.2e-09,1,No_clan
Ptre000064.1,8,64,8,64,PF00084.23,Sushi,Domain,1,56,56,39.8,5.2e-10,1,CL0001
Ptre000066.1,219,359,219,363,PF03564.18,DUF1759,Family,1,142,148,48.0,1.3e-12,1,CL0523
Ptre000066.1,759,864,757,865,PF00059.24,Lectin_C,Domain,3,108,109,50.3,3.5e-13,1,CL0056
Ptre000066.1,870,923,870,923,PF00084.23,Sushi,Domain,1,56,56,38.1,1.8e-09,1,CL0001
Ptre000066.1,928,983,928,983,PF00084.23,Sushi,Domain,1,56,56,45.0,1.2e-11,1,CL0001
Ptre000066.1,988,1043,988,1043,PF00084.23,Sushi,Domain,1,56,56,45.1,1.1e-11,1,CL0001
Ptre000068.1,590,623,590,623,PF02375.20,JmjN,Family,1,34,34,57.1,1.2e-15,1,CL0029
Ptre000068.1,670,742,658,742,PF01388.24,ARID,Domain,14,90,90,54.4,1.8e-14,1,CL0123
Ptre000068.1,915,1029,913,1029,PF02373.25,JmjC,Domain,3,114,114,78.7,4.6e-22,1,CL0029
Ptre000070.1,95,127,94,132,PF00890.27,FAD_binding_2,Family,2,34,417,23.7,2.4e-05,1,CL0063
Ptre000070.1,1306,1359,1306,1362,PF00412.25,LIM,Domain,1,53,58,33.0,5.5e-08,1,CL0167
Ptre000074.1,366,410,366,411,PF01437.28,PSI,Family,1,50,51,24.9,2.4e-05,1,CL0630
Ptre000075.1,107,303,105,307,PF13017.9,Maelstrom,Family,4,212,216,89.8,2e-25,1,CL0219
Ptre000080.1,3,213,3,214,PF00091.28,Tubulin,Domain,1,196,197,224.0,2.1e-66,1,CL0566
Ptre000080.1,263,392,263,393,PF03953.20,Tubulin_C,Domain,1,125,126,177.5,1.2e-52,1,CL0442
Ptre000084.1,137,490,135,497,PF00083.27,Sugar_tr,Family,3,350,452,318.2,9.6e-95,1,CL0015
Ptre000084.1,554,667,546,667,PF00083.27,Sugar_tr,Family,339,452,452,107.4,8.6e-31,1,CL0015
Ptre000085.1,43,138,42,138,PF10046.12,BLOC1_2,Coiled-coil,2,96,96,85.0,3.7e-24,1,No_clan
Ptre000086.1,78,148,78,148,PF16471.8,JIP_LZII,Coiled-coil,1,71,71,97.6,3.9e-28,1,No_clan
Ptre000086.1,599,819,590,825,PF19056.3,WD40_2,Repeat,87,304,489,162.8,1.2e-47,1,CL0186
Ptre000087.1,25,110,25,110,PF17064.8,QVR,Domain,1,85,85,30.6,5.2e-07,1,CL0117
Ptre000088.1,25,178,25,179,PF09744.12,Jnk-SapK_ap_N,Family,1,148,150,161.8,1.6e-47,1,No_clan
Ptre000089.1,11,59,10,59,PF05154.19,TM2,Domain,2,51,51,40.3,3.3e-10,1,No_clan
Ptre000089.1,290,353,290,354,PF00226.34,DnaJ,Domain,1,61,63,62.9,2.5e-17,1,CL0392
Ptre000090.1,72,182,72,183,PF01030.27,Recep_L_domain,Repeat,1,109,110,83.8,9.5e-24,1,CL0022
Ptre000090.1,200,349,195,349,PF00757.23,Furin-like,Domain,9,149,149,87.7,7.3e-25,1,CL0547
Ptre000090.1,364,492,364,493,PF01030.27,Recep_L_domain,Repeat,1,109,110,82.1,3.1e-23,1,CL0022
Ptre000090.1,517,630,517,632,PF14843.9,GF_recep_IV,Domain,1,130,132,95.1,3e-27,1,CL0547
Ptre000090.1,685,782,684,805,PF14843.9,GF_recep_IV,Domain,2,96,132,30.0,3.9e-07,1,CL0547
Ptre000090.1,888,1139,885,1141,PF07714.20,PK_Tyr_Ser-Thr,Domain,4,257,259,300.8,7.5e-90,1,CL0016
Ptre000091.1,44,321,43,323,PF02958.23,EcKL,Family,2,292,294,154.4,4.3e-45,1,CL0016
Ptre000097.1,33,849,21,850,PF01576.22,Myosin_tail_1,Coiled-coil,266,1080,1081,253.0,6.2e-75,1,No_clan
Ptre000100.1,25,111,25,112,PF18382.4,Formin_GBD_N,Domain,1,88,119,125.3,1.6e-36,1,CL0072
Ptre000101.1,44,90,33,90,PF18382.4,Formin_GBD_N,Domain,73,119,119,45.4,9e-12,1,CL0072
Ptre000101.1,732,1094,729,1095,PF02181.26,FH2,Family,4,371,372,264.1,2.2e-78,1,No_clan
Ptre000103.1,52,64,50,64,PF08515.15,TGF_beta_GS,Family,16,28,28,21.5,0.00014,1,No_clan
Ptre000103.1,67,350,66,351,PF07714.20,PK_Tyr_Ser-Thr,Domain,2,258,259,139.4,1.3e-40,1,CL0016
Ptre000105.1,36,112,36,113,PF01064.26,Activin_recp,Domain,1,81,82,39.0,1.3e-09,1,CL0117
Ptre000106.1,167,215,166,215,PF14788.9,EF-hand_10,Domain,2,50,50,28.1,1.6e-06,1,CL0220
Ptre000106.1,311,454,311,454,PF00388.22,PI-PLC-X,Family,1,145,145,207.5,6.6e-62,1,CL0384
Ptre000106.1,545,628,545,628,PF00017.27,SH2,Domain,1,77,77,78.1,4.3e-22,1,CL0541
Ptre000106.1,657,731,657,731,PF00017.27,SH2,Domain,1,77,77,78.7,2.8e-22,1,CL0541
Ptre000106.1,782,828,782,828,PF00018.31,SH3_1,Domain,1,48,48,50.0,1.7e-13,1,CL0010
Ptre000106.1,938,1051,937,1052,PF00387.22,PI-PLC-Y,Family,2,114,115,136.7,4.4e-40,1,CL0384
Ptre000106.1,1075,1171,1073,1178,PF00168.33,C2,Domain,3,94,103,45.0,1.2e-11,1,CL0154
Ptre000107.1,22,101,22,101,PF03810.22,IBN_N,Repeat,1,74,74,56.8,1.7e-15,1,CL0020
Ptre000109.1,564,877,560,877,PF00069.28,Pkinase,Domain,5,264,264,166.1,1.1e-48,1,CL0016
Ptre000110.1,10,79,10,117,PF13233.9,Complex1_LYR_2,Family,1,76,82,65.2,7.2e-18,1,CL0491
Ptre000111.1,18,304,18,305,PF00648.24,Peptidase_C2,Family,1,298,299,232.7,5.1e-69,1,CL0125
Ptre000111.1,328,447,328,447,PF01067.25,Calpain_III,Domain,1,138,138,89.4,2.7e-25,1,CL0202
Ptre000112.1,252,318,240,321,PF08205.15,C2-set_2,Domain,13,84,89,35.4,9.1e-09,1,CL0011
Ptre000113.1,278,333,278,333,PF18386.4,ROQ_II,Domain,1,56,56,114.2,1.9e-33,1,CL0123
Ptre000113.1,580,595,579,596,PF00098.26,zf-CCHC,Domain,2,17,18,21.3,0.00022,1,CL0511
Ptre000114.1,46,139,45,149,PF05434.14,Tmemb_9,Family,2,96,145,131.9,1.6e-38,1,No_clan
Ptre000115.1,57,193,54,193,PF05434.14,Tmemb_9,Family,4,145,145,220.7,6.8e-66,1,No_clan
Ptre000116.1,81,153,79,153,PF00157.20,Pou,Domain,3,72,72,109.9,4.9e-32,1,CL0123
Ptre000116.1,175,231,175,231,PF00046.32,Homeodomain,Domain,1,57,57,62.8,2.1e-17,1,CL0123
Ptre000125.1,102,333,102,333,PF00055.20,Laminin_N,Domain,1,233,233,252.2,4.7e-75,1,CL0202
Ptre000125.1,335,384,335,392,PF00053.27,Laminin_EGF,Domain,1,44,49,25.5,1.2e-05,1,CL0001
Ptre000125.1,395,442,395,447,PF00053.27,Laminin_EGF,Domain,1,41,49,21.4,0.00022,1,CL0001
Ptre000125.1,450,490,450,495,PF00053.27,Laminin_EGF,Domain,1,44,49,36.5,4.2e-09,1,CL0001
Ptre000125.1,497,547,497,547,PF00053.27,Laminin_EGF,Domain,1,49,49,41.6,1.1e-10,1,CL0001
Ptre000125.1,613,746,613,746,PF00052.21,Laminin_B,Domain,1,136,136,92.1,2.9e-26,1,CL0202
Ptre000125.1,747,771,742,779,PF00053.27,Laminin_EGF,Domain,19,43,49,15.8,0.013,1,CL0001
Ptre000125.1,782,828,782,831,PF00053.27,Laminin_EGF,Domain,1,49,49,38.9,7.9e-10,1,CL0001
Ptre000125.1,831,882,828,882,PF00053.27,Laminin_EGF,Domain,1,49,49,22.0,0.00015,1,CL0001
Ptre000125.1,885,933,885,938,PF00053.27,Laminin_EGF,Domain,1,46,49,36.0,6.3e-09,1,CL0001
Ptre000125.1,941,992,941,992,PF00053.27,Laminin_EGF,Domain,1,49,49,34.9,1.4e-08,1,CL0001
Ptre000125.1,995,1040,995,1040,PF00053.27,Laminin_EGF,Domain,1,49,49,39.1,6.7e-10,1,CL0001
Ptre000125.1,1043,1088,1043,1091,PF00053.27,Laminin_EGF,Domain,1,49,49,28.0,1.9e-06,1,CL0001
Ptre000126.1,919,1034,919,1034,PF07810.16,TMC,Domain,1,111,111,121.9,1.9e-35,1,CL0416
Ptre000129.1,26,267,25,267,PF00055.20,Laminin_N,Domain,2,233,233,247.2,1.6e-73,1,CL0202
Ptre000129.1,269,315,269,320,PF00053.27,Laminin_EGF,Domain,1,43,49,17.0,0.0055,1,CL0001
Ptre000129.1,329,384,329,396,PF00053.27,Laminin_EGF,Domain,1,40,49,21.4,0.00023,1,CL0001
Ptre000129.1,399,440,399,443,PF00053.27,Laminin_EGF,Domain,1,43,49,22.5,0.0001,1,CL0001
Ptre000129.1,444,483,444,488,PF00053.27,Laminin_EGF,Domain,1,40,49,28.9,1e-06,1,CL0001
Ptre000129.1,489,531,489,534,PF00053.27,Laminin_EGF,Domain,1,43,49,30.8,2.7e-07,1,CL0001
Ptre000129.1,535,583,535,583,PF00053.27,Laminin_EGF,Domain,1,49,49,34.5,1.8e-08,1,CL0001
Ptre000129.1,586,627,586,630,PF00053.27,Laminin_EGF,Domain,1,43,49,32.2,9.2e-08,1,CL0001
Ptre000129.1,631,672,631,675,PF00053.27,Laminin_EGF,Domain,1,43,49,28.3,1.6e-06,1,CL0001
Ptre000129.1,676,728,676,728,PF00053.27,Laminin_EGF,Domain,1,49,49,27.0,3.9e-06,1,CL0001
Ptre000129.1,731,781,731,781,PF00053.27,Laminin_EGF,Domain,1,49,49,31.7,1.4e-07,1,CL0001
Ptre000129.1,784,816,784,827,PF00053.27,Laminin_EGF,Domain,1,33,49,26.5,5.7e-06,1,CL0001
Ptre000129.1,1378,1426,1378,1426,PF00053.27,Laminin_EGF,Domain,1,49,49,35.4,9.5e-09,1,CL0001
Ptre000129.1,1468,1512,1468,1515,PF00053.27,Laminin_EGF,Domain,1,43,49,29.8,5.5e-07,1,CL0001
Ptre000129.1,1516,1564,1516,1564,PF00053.27,Laminin_EGF,Domain,1,49,49,36.3,5.1e-09,1,CL0001
Ptre000129.1,1635,1771,1635,1771,PF00052.21,Laminin_B,Domain,1,136,136,101.6,3.3e-29,1,CL0202
Ptre000129.1,1772,1795,1762,1799,PF00053.27,Laminin_EGF,Domain,19,42,49,19.0,0.0013,1,CL0001
Ptre000129.1,1802,1849,1802,1849,PF00053.27,Laminin_EGF,Domain,1,49,49,33.5,3.8e-08,1,CL0001
Ptre000129.1,1852,1907,1852,1907,PF00053.27,Laminin_EGF,Domain,1,49,49,20.3,0.0005,1,CL0001
Ptre000129.1,1910,1955,1910,1960,PF00053.27,Laminin_EGF,Domain,1,43,49,30.2,3.9e-07,1,CL0001
Ptre000129.1,1963,2007,1963,2007,PF00053.27,Laminin_EGF,Domain,1,49,49,32.0,1.1e-07,1,CL0001
Ptre000129.1,2010,2054,2010,2054,PF00053.27,Laminin_EGF,Domain,1,49,49,33.7,3.2e-08,1,CL0001
Ptre000129.1,2057,2096,2057,2107,PF00053.27,Laminin_EGF,Domain,1,41,49,18.8,0.0014,1,CL0001
Ptre000129.1,2558,2689,2556,2690,PF06009.15,Laminin_II,Coiled-coil,3,137,138,47.0,2.6e-12,1,No_clan
Ptre000129.1,2694,2844,2694,2846,PF00054.26,Laminin_G_1,Domain,1,129,131,57.2,2.2e-15,1,CL0004
Ptre000129.1,2902,3022,2902,3023,PF02210.27,Laminin_G_2,Domain,1,125,126,58.0,1.6e-15,1,CL0004
Ptre000129.1,3071,3196,3071,3196,PF02210.27,Laminin_G_2,Domain,1,126,126,59.3,5.8e-16,1,CL0004
Ptre000129.1,3357,3485,3356,3485,PF02210.27,Laminin_G_2,Domain,2,126,126,58.8,8.9e-16,1,CL0004
Ptre000129.1,3539,3662,3538,3664,PF02210.27,Laminin_G_2,Domain,2,124,126,68.3,9.8e-19,1,CL0004
Ptre000130.1,145,216,142,217,PF01342.24,SAND,Family,4,76,77,84.7,3.1e-24,1,No_clan
Ptre000130.1,388,424,388,424,PF01753.21,zf-MYND,Domain,1,40,40,32.1,9.6e-08,1,CL0175
Ptre000131.1,42,330,37,332,PF03151.19,TPT,Family,6,287,290,60.3,2.1e-16,1,CL0184
Ptre000137.1,50,406,50,407,PF01266.27,DAO,Domain,1,352,353,213.7,5.9e-63,1,CL0063
