Bman000004.1,176,366,175,372,PF13358.9,DDE_3,Domain,2,137,146,46.6,3.2e-12,1,CL0219
Bman000003.1,25,108,24,108,PF07502.17,MANEC,Domain,2,90,90,87.3,6.4e-25,1,CL0168
Bman000003.1,206,243,205,245,PF00057.21,Ldl_recept_a,Repeat,2,35,37,32.3,9e-08,1,No_clan
Bman000002.1,60,164,43,165,PF05361.15,PP1_inhibitor,Family,22,114,141,45.8,6.6e-12,1,No_clan
Bman000006.1,10,265,8,266,PF00069.28,Pkinase,Domain,3,263,264,192.3,1.1e-56,1,CL0016
Bman000007.1,11,40,11,40,PF13405.9,EF-hand_6,Domain,1,31,31,23.7,2.8e-05,1,CL0220
Bman000007.1,86,111,84,112,PF00036.35,EF-hand_1,Domain,3,28,29,27.0,2.1e-06,1,CL0220
Bman000012.1,300,395,299,397,PF00169.32,PH,Domain,3,102,105,44.1,2.6e-11,1,CL0266
Bman000009.1,25,115,25,119,PF00169.32,PH,Domain,1,101,105,76.5,2.2e-21,1,CL0266
Bman000014.1,12,251,10,270,PF11597.11,Med13_N,Domain,3,231,322,50.3,2.6e-13,1,No_clan
Bman000014.1,1072,1292,1072,1292,PF18296.4,MID_MedPIWI,Domain,1,256,256,112.3,3.6e-32,1,No_clan
Bman000014.1,1330,1722,1330,1722,PF06333.15,Med13_C,Domain,1,330,330,374.8,4.3e-112,1,No_clan
Bman000019.1,76,120,72,142,PF10501.12,Ribosomal_L50,Domain,34,78,110,30.3,4.1e-07,1,CL0314
Bman000017.1,1077,1208,1077,1209,PF10347.12,Fmp27_GFWDK,Domain,1,155,156,100.0,1.5e-28,1,No_clan
Bman000017.1,1740,2169,1740,2169,PF10351.12,Apt1,Family,1,476,476,332.7,4.3e-99,1,No_clan
Bman000013.1,30,122,30,122,PF10545.12,MADF_DNA_bdg,Domain,1,84,84,55.2,7.4e-15,1,CL0123
Bman000020.1,328,367,328,368,PF01839.26,FG-GAP,Repeat,1,34,35,43.8,1.8e-11,1,CL0186
Bman000020.1,391,427,391,427,PF01839.26,FG-GAP,Repeat,1,35,35,26.5,4.4e-06,1,CL0186
Bman000020.1,487,890,487,925,PF08441.15,Integrin_alpha2,Family,1,410,465,300.8,2.1e-89,1,CL0159
Bman000020.1,1483,1497,1483,1497,PF00357.23,Integrin_alpha,Family,1,15,15,22.8,5.9e-05,1,No_clan
Bman000010.1,251,458,247,476,PF02434.19,Fringe,Family,5,233,252,139.5,1.4e-40,1,CL0110
Bman000018.1,159,268,159,269,PF02770.22,Acyl-CoA_dh_M,Domain,1,96,97,36.8,3.6e-09,1,No_clan
Bman000018.1,511,685,510,690,PF01756.22,ACOX,Family,2,176,181,140.6,4.1e-41,1,CL0087
Bman000016.1,230,336,227,339,PF10613.12,Lig_chan-Glu_bd,Domain,4,111,115,44.6,1.4e-11,1,CL0177
Bman000016.1,355,646,353,647,PF00060.29,Lig_chan,Family,3,148,149,53.4,2.7e-14,1,CL0030
Bman000008.1,117,365,115,365,PF00069.28,Pkinase,Domain,3,264,264,242.3,6.2e-72,1,CL0016
Bman000011.1,6,106,6,107,PF05773.25,RWD,Domain,1,115,116,42.6,6.8e-11,1,CL0208
Bman000015.1,10,40,10,43,PF00173.31,Cyt-b5,Domain,1,31,75,27.8,2.3e-06,1,No_clan
Bman000129.1,11,199,8,217,PF07690.19,MFS_1,Family,117,323,353,57.4,1.2e-15,1,CL0015
Bman000073.1,113,388,26,395,PF07690.19,MFS_1,Family,30,322,353,127.8,5.1e-37,1,CL0015
Bman000073.1,404,464,393,476,PF07690.19,MFS_1,Family,120,182,353,33.7,2e-08,1,CL0015
Bman000028.1,21,44,20,45,PF10283.12,zf-CCHH,Domain,2,25,26,41.0,1.5e-10,1,No_clan
Bman000028.1,197,605,196,605,PF06087.15,Tyr-DNA_phospho,Family,2,450,450,369.6,2.4e-110,1,CL0479
Bman000106.1,4,382,2,414,PF10191.12,COG7,Family,3,385,772,205.7,1.4e-60,1,CL0294
Bman000106.1,439,605,431,611,PF10191.12,COG7,Family,483,652,772,62.2,3.3e-17,1,CL0294
Bman000120.1,45,95,45,96,PF05047.19,L51_S25_CI-B8,Domain,1,51,52,41.6,9.4e-11,1,CL0172
Bman000045.1,87,252,86,271,PF16923.8,Glyco_hydro_63N,Domain,3,174,227,113.4,1.8e-32,1,No_clan
Bman000045.1,321,805,320,805,PF03200.19,Glyco_hydro_63,Repeat,2,491,491,664.7,8.8e-200,1,CL0059
Bman000099.1,110,253,69,253,PF14214.9,Helitron_like_N,Family,71,190,190,85.7,4.9e-24,1,No_clan
Bman000069.1,66,213,66,220,PF01803.19,LIM_bind,Family,1,149,242,156.7,7.8e-46,1,No_clan
Bman000069.1,216,266,210,266,PF01803.19,LIM_bind,Family,191,242,242,48.1,1.1e-12,1,No_clan
Bman000069.1,321,349,321,349,PF17916.4,LID,Domain,1,29,29,46.8,1.9e-12,1,No_clan
Bman000093.1,10,167,8,168,PF05404.15,TRAP-delta,Family,3,161,162,183.8,1.8e-54,1,No_clan
Bman000103.1,155,438,152,438,PF09243.13,Rsm22,Family,4,287,287,237.4,1.8e-70,1,CL0063
Bman000104.1,146,355,144,384,PF01223.26,Endonuclease_NS,Domain,3,195,226,113.9,1.1e-32,1,CL0263
Bman000037.1,34,318,33,318,PF10475.12,Vps54_N,Family,2,291,291,243.7,2.7e-72,1,CL0295
Bman000037.1,666,897,666,897,PF10474.12,DUF2451,Family,1,234,234,264.1,1.2e-78,1,CL0294
Bman000063.1,44,81,43,81,PF12125.11,Beta-TrCP_D,Domain,2,39,39,87.4,4.9e-25,1,No_clan
Bman000063.1,96,132,88,135,PF12937.10,F-box-like,Domain,8,45,48,34.5,1.5e-08,1,CL0271
Bman000063.1,207,232,195,232,PF00400.35,WD40,Repeat,11,38,38,16.3,0.015,1,CL0186
Bman000063.1,237,272,236,272,PF00400.35,WD40,Repeat,2,38,38,28.5,2e-06,1,CL0186
Bman000063.1,323,355,320,355,PF00400.35,WD40,Repeat,5,38,38,19.9,0.0011,1,CL0186
Bman000063.1,361,395,359,395,PF00400.35,WD40,Repeat,3,38,38,24.1,5e-05,1,CL0186
Bman000063.1,399,435,399,435,PF00400.35,WD40,Repeat,1,38,38,27.1,5.8e-06,1,CL0186
Bman000096.1,111,272,111,272,PF14738.9,CFAP91,Domain,1,153,153,108.4,3.6e-31,1,No_clan
Bman000027.1,136,245,134,245,PF02847.20,MA3,Repeat,3,113,113,61.6,6.9e-17,1,CL0020
Bman000027.1,299,403,297,406,PF02847.20,MA3,Repeat,3,106,113,80.7,7.9e-23,1,CL0020
Bman000098.1,9,516,7,516,PF12832.10,MFS_1_like,Family,3,385,385,229.4,6.6e-68,1,CL0015
Bman000095.1,84,126,83,126,PF13639.9,zf-RING_2,Domain,2,44,44,50.4,2.3e-13,1,CL0229
Bman000119.1,38,89,33,89,PF00379.26,Chitin_bind_4,Family,1,53,53,53.7,2.3e-14,1,No_clan
Bman000116.1,239,387,238,390,PF03357.24,Snf7,Family,2,151,173,69.2,3.5e-19,1,CL0235
Bman000078.1,87,452,87,453,PF03630.17,Fumble,Family,1,332,333,377.2,7.5e-113,1,CL0108
Bman000075.1,55,137,52,138,PF00111.30,Fer2,Domain,4,77,78,40.9,1.6e-10,1,CL0486
Bman000107.1,151,181,149,182,PF13181.9,TPR_8,Repeat,3,33,34,16.0,0.011,1,CL0020
Bman000107.1,183,215,183,216,PF00515.31,TPR_1,Repeat,1,33,34,32.3,6.1e-08,1,CL0020
Bman000044.1,38,283,19,311,PF00405.20,Transferrin,Domain,26,235,329,35.3,7.6e-09,1,CL0177
Bman000044.1,383,559,382,597,PF00405.20,Transferrin,Domain,2,170,329,58.0,9.1e-16,1,CL0177
Bman000029.1,34,729,33,729,PF10034.12,Dpy19,Family,2,655,655,592.2,1.1e-177,1,CL0111
Bman000062.1,26,61,25,61,PF00057.21,Ldl_recept_a,Repeat,2,37,37,31.0,2.3e-07,1,No_clan
Bman000062.1,81,114,80,118,PF00057.21,Ldl_recept_a,Repeat,2,35,37,31.4,1.7e-07,1,No_clan
Bman000062.1,121,159,121,159,PF00057.21,Ldl_recept_a,Repeat,1,37,37,34.9,1.5e-08,1,No_clan
Bman000062.1,171,205,169,205,PF00057.21,Ldl_recept_a,Repeat,5,37,37,33.5,3.9e-08,1,No_clan
Bman000062.1,208,244,208,246,PF00057.21,Ldl_recept_a,Repeat,1,35,37,29.7,6.1e-07,1,No_clan
Bman000062.1,264,324,264,324,PF00084.23,Sushi,Domain,1,56,56,22.5,0.00012,1,CL0001
Bman000062.1,409,655,408,661,PF00089.29,Trypsin,Domain,2,215,221,121.7,4.1e-35,1,CL0124
Bman000039.1,22,248,6,263,PF02900.21,LigB,Domain,18,251,273,122.6,1.7e-35,1,CL0283
Bman000049.1,13,214,12,218,PF00335.23,Tetraspanin,Family,2,227,232,49.0,6.6e-13,1,CL0347
Bman000112.1,95,349,80,349,PF00858.27,ASC,Family,168,445,445,108.8,3.5e-31,1,No_clan
Bman000032.1,70,287,42,303,PF02900.21,LigB,Domain,32,254,273,123.0,1.2e-35,1,CL0283
Bman000118.1,542,571,524,572,PF04434.20,SWIM,Domain,10,39,40,21.0,0.00021,1,No_clan
Bman000087.1,138,180,131,182,PF13857.9,Ank_5,Repeat,12,54,56,28.5,1.4e-06,1,CL0465
Bman000087.1,194,248,194,248,PF13857.9,Ank_5,Repeat,1,56,56,43.1,3.9e-11,1,CL0465
Bman000022.1,179,310,55,325,PF00405.20,Transferrin,Domain,140,257,329,42.8,4e-11,1,CL0177
Bman000022.1,382,660,381,668,PF00405.20,Transferrin,Domain,2,303,329,41.8,8.2e-11,1,CL0177
Bman000040.1,5,68,5,70,PF01423.25,LSM,Domain,1,65,67,64.3,6.5e-18,1,CL0527
Bman000077.1,39,102,39,103,PF13499.9,EF-hand_7,Domain,1,70,71,40.1,4.2e-10,1,CL0220
Bman000077.1,114,172,108,174,PF13499.9,EF-hand_7,Domain,3,67,71,34.9,1.7e-08,1,CL0220
Bman000030.1,46,168,31,168,PF01161.23,PBP,Domain,10,132,132,71.6,8.3e-20,1,No_clan
Bman000048.1,27,99,24,100,PF01253.25,SUI1,Domain,4,78,79,97.2,6.3e-28,1,No_clan
Bman000026.1,8,72,8,73,PF01302.28,CAP_GLY,Domain,1,65,66,74.6,4.6e-21,1,CL0010
Bman000026.1,575,818,542,821,PF12455.11,Dynactin,Family,38,277,286,151.5,3.1e-44,1,No_clan
Bman000059.1,28,133,28,168,PF00561.23,Abhydrolase_1,Domain,1,107,257,52.9,4.4e-14,1,CL0028
Bman000055.1,57,186,57,315,PF00561.23,Abhydrolase_1,Domain,1,135,257,63.4,2.6e-17,1,CL0028
Bman000111.1,49,302,48,302,PF00561.23,Abhydrolase_1,Domain,2,257,257,54.4,1.6e-14,1,CL0028
Bman000122.1,13,99,12,99,PF00708.21,Acylphosphatase,Domain,2,85,85,76.5,1.6e-21,1,CL0622
Bman000094.1,50,187,50,191,PF02878.19,PGM_PMM_I,Domain,1,131,138,132.4,9.5e-39,1,No_clan
Bman000094.1,220,323,218,326,PF02879.19,PGM_PMM_II,Domain,3,99,103,81.6,6e-23,1,No_clan
Bman000094.1,337,463,336,463,PF02880.19,PGM_PMM_III,Domain,2,114,114,48.5,9.5e-13,1,No_clan
Bman000058.1,195,329,194,332,PF13185.9,GAF_2,Domain,2,134,138,34.6,2.3e-08,1,CL0161
Bman000058.1,436,668,436,670,PF00233.22,PDEase_I,Domain,1,236,238,214.0,2.7e-63,1,CL0237
Bman000086.1,3,36,2,36,PF00627.34,UBA,Domain,5,37,37,37.8,1.3e-09,1,CL0214
Bman000086.1,241,320,238,321,PF00789.23,UBX,Domain,4,80,81,63.8,1.4e-17,1,CL0072
Bman000066.1,28,214,28,214,PF00445.21,Ribonuclease_T2,Domain,1,188,188,172.3,1.3e-50,1,No_clan
Bman000088.1,360,388,360,388,PF01530.21,zf-C2HC,Family,1,29,29,45.0,9.5e-12,1,No_clan
Bman000088.1,512,561,510,561,PF17772.4,zf-MYST,Domain,6,55,55,55.6,3.3e-15,1,CL0361
Bman000088.1,566,743,566,744,PF01853.21,MOZ_SAS,Family,1,179,180,268.2,3.1e-80,1,CL0257
Bman000068.1,52,348,52,349,PF00732.22,GMC_oxred_N,Domain,1,295,296,203.3,5.9e-60,1,CL0063
Bman000068.1,447,588,447,589,PF05199.16,GMC_oxred_C,Domain,1,144,145,107.9,6.3e-31,1,No_clan
Bman000070.1,52,351,52,352,PF00732.22,GMC_oxred_N,Domain,1,295,296,246.0,5.7e-73,1,CL0063
Bman000070.1,450,590,450,590,PF05199.16,GMC_oxred_C,Domain,1,145,145,117.8,5.9e-34,1,No_clan
Bman000109.1,52,350,52,351,PF00732.22,GMC_oxred_N,Domain,1,295,296,207.7,2.7e-61,1,CL0063
Bman000109.1,449,590,449,591,PF05199.16,GMC_oxred_C,Domain,1,144,145,111.8,4.1e-32,1,No_clan
Bman000089.1,23,265,12,266,PF00732.22,GMC_oxred_N,Domain,54,295,296,166.4,1e-48,1,CL0063
Bman000089.1,364,505,364,506,PF05199.16,GMC_oxred_C,Domain,1,144,145,112.0,3.5e-32,1,No_clan
Bman000081.1,47,345,42,346,PF00732.22,GMC_oxred_N,Domain,11,295,296,187.4,4e-55,1,CL0063
Bman000081.1,444,585,444,586,PF05199.16,GMC_oxred_C,Domain,1,144,145,112.2,3e-32,1,No_clan
Bman000061.1,52,351,52,352,PF00732.22,GMC_oxred_N,Domain,1,295,296,245.5,8.1e-73,1,CL0063
Bman000061.1,450,590,450,590,PF05199.16,GMC_oxred_C,Domain,1,145,145,120.4,9.1e-35,1,No_clan
Bman000036.1,52,350,52,351,PF00732.22,GMC_oxred_N,Domain,1,295,296,211.1,2.4e-62,1,CL0063
Bman000036.1,449,590,449,591,PF05199.16,GMC_oxred_C,Domain,1,144,145,112.2,3e-32,1,No_clan
Bman000023.1,52,350,52,351,PF00732.22,GMC_oxred_N,Domain,1,295,296,206.2,7.4e-61,1,CL0063
Bman000023.1,449,590,449,591,PF05199.16,GMC_oxred_C,Domain,1,144,145,114.7,5.3e-33,1,No_clan
Bman000115.1,16,184,14,186,PF12068.11,PH_RBD,Domain,3,168,170,38.3,9.6e-10,1,CL0266
Bman000115.1,313,540,312,541,PF00566.21,RabGAP-TBC,Family,2,215,216,164.0,4.1e-48,1,No_clan
Bman000056.1,107,230,80,230,PF15348.9,GEMIN8,Family,100,231,231,36.7,4.7e-09,1,No_clan
Bman000033.1,7,80,6,83,PF07776.18,zf-AD,Domain,2,74,77,41.2,1.6e-10,1,CL0361
Bman000033.1,247,270,247,270,PF00096.29,zf-C2H2,Domain,1,23,23,20.9,0.00036,1,CL0361
Bman000033.1,276,296,276,296,PF12874.10,zf-met,Domain,1,21,25,19.1,0.0013,1,CL0361
Bman000033.1,305,327,305,327,PF00096.29,zf-C2H2,Domain,1,23,23,22.1,0.00016,1,CL0361
Bman000033.1,333,356,332,358,PF13912.9,zf-C2H2_6,Domain,2,25,27,17.1,0.0045,1,CL0361
Bman000117.1,118,215,117,215,PF00028.20,Cadherin,Domain,2,93,93,51.3,1.3e-13,1,CL0159
Bman000117.1,229,322,229,322,PF00028.20,Cadherin,Domain,1,93,93,84.3,6.4e-24,1,CL0159
Bman000117.1,343,429,341,433,PF00028.20,Cadherin,Domain,4,89,93,46.2,5.2e-12,1,CL0159
Bman000117.1,447,538,447,538,PF00028.20,Cadherin,Domain,1,93,93,86.9,1e-24,1,CL0159
Bman000117.1,552,640,552,641,PF00028.20,Cadherin,Domain,1,92,93,63.2,2.5e-17,1,CL0159
Bman000117.1,655,741,655,747,PF00028.20,Cadherin,Domain,1,87,93,44.6,1.6e-11,1,CL0159
Bman000117.1,761,849,761,850,PF00028.20,Cadherin,Domain,1,92,93,62.7,3.7e-17,1,CL0159
Bman000117.1,866,956,864,956,PF00028.20,Cadherin,Domain,3,93,93,61.5,8.9e-17,1,CL0159
Bman000117.1,970,1063,970,1064,PF00028.20,Cadherin,Domain,1,92,93,75.2,4.6e-21,1,CL0159
Bman000117.1,1078,1167,1078,1167,PF00028.20,Cadherin,Domain,1,93,93,73.5,1.6e-20,1,CL0159
Bman000117.1,1183,1276,1182,1276,PF00028.20,Cadherin,Domain,2,93,93,76.4,1.9e-21,1,CL0159
Bman000117.1,1291,1391,1290,1392,PF00028.20,Cadherin,Domain,2,92,93,50.9,1.8e-13,1,CL0159
Bman000117.1,1407,1501,1406,1502,PF00028.20,Cadherin,Domain,2,92,93,53.9,2.1e-14,1,CL0159
Bman000117.1,1528,1609,1517,1610,PF00028.20,Cadherin,Domain,15,92,93,36.3,6.1e-09,1,CL0159
Bman000117.1,1624,1716,1624,1717,PF00028.20,Cadherin,Domain,1,92,93,48.9,7.4e-13,1,CL0159
Bman000117.1,1733,1821,1732,1822,PF00028.20,Cadherin,Domain,2,92,93,63.6,2e-17,1,CL0159
Bman000117.1,1836,1926,1836,1927,PF00028.20,Cadherin,Domain,1,92,93,70.8,1.1e-19,1,CL0159
Bman000117.1,1945,2030,1941,2031,PF00028.20,Cadherin,Domain,5,92,93,54.8,1e-14,1,CL0159
Bman000117.1,2047,2140,2047,2141,PF00028.20,Cadherin,Domain,1,92,93,54.2,1.6e-14,1,CL0159
Bman000117.1,2157,2246,2155,2247,PF00028.20,Cadherin,Domain,3,92,93,70.9,9.9e-20,1,CL0159
Bman000117.1,2262,2343,2260,2344,PF00028.20,Cadherin,Domain,3,92,93,49.1,6.5e-13,1,CL0159
Bman000117.1,2370,2444,2358,2445,PF00028.20,Cadherin,Domain,14,91,93,32.7,8.2e-08,1,CL0159
Bman000117.1,2567,2657,2566,2660,PF00028.20,Cadherin,Domain,2,90,93,58.2,9.3e-16,1,CL0159
Bman000117.1,2677,2771,2674,2771,PF00028.20,Cadherin,Domain,4,93,93,46.7,3.7e-12,1,CL0159
Bman000117.1,2796,2878,2787,2881,PF00028.20,Cadherin,Domain,10,90,93,29.9,6.3e-07,1,CL0159
Bman000031.1,49,479,48,480,PF00375.21,SDF,Family,2,390,391,386.8,1.2e-115,1,No_clan
Bman000082.1,314,355,314,355,PF01839.26,FG-GAP,Repeat,1,35,35,34.4,1.6e-08,1,CL0186
Bman000082.1,389,417,384,417,PF01839.26,FG-GAP,Repeat,7,35,35,36.2,4e-09,1,CL0186
Bman000082.1,536,799,522,805,PF08441.15,Integrin_alpha2,Family,83,378,465,42.1,6.3e-11,1,CL0159
Bman000108.1,8,194,8,198,PF00106.28,adh_short,Domain,1,186,195,160.4,3.8e-47,1,CL0063
Bman000072.1,62,330,62,331,PF07993.15,NAD_binding_4,Family,1,256,257,204.1,2.3e-60,1,CL0063
Bman000072.1,400,491,399,491,PF03015.22,Sterile,Family,2,93,93,77.8,6e-22,1,No_clan
Bman000043.1,8,127,8,130,PF00106.28,adh_short,Domain,1,119,195,82.1,3.9e-23,1,CL0063
Bman000035.1,1,242,1,243,PF07993.15,NAD_binding_4,Family,28,256,257,159.0,1.3e-46,1,CL0063
Bman000035.1,312,401,311,403,PF03015.22,Sterile,Family,2,91,93,82.5,2.1e-23,1,No_clan
Bman000052.1,33,300,33,301,PF07993.15,NAD_binding_4,Family,1,256,257,237.9,1.1e-70,1,CL0063
Bman000126.1,25,295,25,296,PF07993.15,NAD_binding_4,Family,1,256,257,214.1,2e-63,1,CL0063
Bman000126.1,367,457,366,458,PF03015.22,Sterile,Family,2,92,93,64.0,1.2e-17,1,No_clan
Bman000071.1,10,151,6,156,PF00339.32,Arrestin_N,Domain,5,141,146,56.3,3.9e-15,1,CL0135
Bman000071.1,178,304,177,306,PF02752.25,Arrestin_C,Domain,2,132,136,53.6,3.5e-14,1,CL0135
Bman000083.1,55,395,53,409,PF01094.31,ANF_receptor,Family,3,338,354,185.8,1.3e-54,1,CL0144
Bman000083.1,454,722,450,722,PF00003.25,7tm_3,Domain,5,243,243,188.9,1.5e-55,1,CL0192
