Dchr000001.1,110,171,110,172,PF04500.19,FLYWCH,Domain,1,60,62,26.4,6.4e-06,1,CL0274
Dchr000003.1,7,49,7,49,PF02892.18,zf-BED,Domain,1,44,44,39.9,3.3e-10,1,CL0361
Dchr000003.1,552,627,547,627,PF05699.17,Dimer_Tnp_hAT,Domain,6,86,86,62.0,3.7e-17,1,No_clan
Dchr000004.1,1,55,1,55,PF02872.21,5_nucleotid_C,Domain,106,154,158,31.8,1.5e-07,1,No_clan
Dchr000012.1,26,593,25,593,PF00135.31,COesterase,Domain,2,515,515,439.9,1.6e-131,1,CL0028
Dchr000014.1,42,421,34,426,PF00999.24,Na_H_Exchanger,Family,8,378,381,59.5,2.8e-16,1,CL0064
Dchr000018.1,165,558,162,562,PF00999.24,Na_H_Exchanger,Family,3,375,381,118.0,4.5e-34,1,CL0064
Dchr000020.1,31,268,31,268,PF00688.21,TGFb_propeptide,Family,1,242,242,175.7,1.3e-51,1,CL0055
Dchr000020.1,315,416,315,416,PF00019.23,TGF_beta,Domain,1,102,102,124.0,4.5e-36,1,CL0079
Dchr000021.1,1,78,1,95,PF04889.15,Cwf_Cwc_15,Family,1,73,247,83.0,2.9e-23,1,No_clan
Dchr000021.1,99,217,77,217,PF04889.15,Cwf_Cwc_15,Family,129,247,247,168.5,2.2e-49,1,No_clan
Dchr000022.1,194,259,194,262,PF00076.25,RRM_1,Domain,1,66,70,39.0,5.6e-10,1,CL0221
Dchr000022.1,292,361,292,362,PF00076.25,RRM_1,Domain,1,69,70,77.0,7.8e-22,1,CL0221
Dchr000022.1,381,457,380,457,PF15519.9,RBM39linker,Domain,2,86,86,87.7,7.5e-25,1,No_clan
Dchr000023.1,24,191,24,191,PF08547.15,CIA30,Family,1,159,159,76.3,2.6e-21,1,CL0202
Dchr000025.1,266,575,266,575,PF03372.26,Exo_endo_phos,Domain,1,237,237,66.2,3.5e-18,1,CL0530
Dchr000026.1,54,92,52,92,PF03911.19,Sec61_beta,Family,3,41,41,66.7,1.4e-18,1,No_clan
Dchr000027.1,38,142,38,144,PF01392.25,Fz,Domain,1,115,117,106.8,1.1e-30,1,CL0644
Dchr000027.1,228,556,228,557,PF01534.20,Frizzled,Family,1,322,323,476.0,5.8e-143,1,CL0192
Dchr000028.1,277,368,277,372,PF12862.10,ANAPC5,Repeat,1,84,92,66.9,1.3e-18,1,CL0020
Dchr000028.1,561,622,549,641,PF12862.10,ANAPC5,Repeat,15,72,92,11.0,0.37,1,CL0020
Dchr000029.1,22,1068,22,1068,PF14750.9,INTS2,Family,1,1052,1052,1552.8,0,1,No_clan
Dchr000031.1,31,250,21,257,PF16214.8,AC_N,Family,186,405,415,49.1,4.9e-13,1,No_clan
Dchr000031.1,261,442,260,444,PF00211.23,Guanylate_cyc,Domain,2,181,183,185.3,8.6e-55,1,CL0276
Dchr000031.1,811,1010,810,1011,PF00211.23,Guanylate_cyc,Domain,2,182,183,194.2,1.7e-57,1,CL0276
Dchr000032.1,60,101,44,101,PF01607.27,CBM_14,Domain,12,53,53,34.4,1.9e-08,1,CL0155
Dchr000032.1,121,155,119,155,PF00057.21,Ldl_recept_a,Repeat,3,37,37,33.2,4.8e-08,1,No_clan
Dchr000032.1,196,312,192,324,PF01522.24,Polysacc_deac_1,Family,6,109,124,34.0,2.8e-08,1,CL0158
Dchr000034.1,36,97,36,97,PF01607.27,CBM_14,Domain,1,53,53,37.3,2.4e-09,1,CL0155
Dchr000034.1,103,136,102,136,PF01607.27,CBM_14,Domain,20,53,53,24.8,2e-05,1,CL0155
Dchr000034.1,156,190,154,190,PF00057.21,Ldl_recept_a,Repeat,3,37,37,37.0,3.2e-09,1,No_clan
Dchr000035.1,80,282,44,314,PF02536.17,mTERF,Family,81,289,315,65.2,5.2e-18,1,No_clan
Dchr000036.1,9,98,9,99,PF13850.9,ERGIC_N,Domain,1,90,91,101.4,2.7e-29,1,No_clan
Dchr000036.1,146,365,146,365,PF07970.15,COPIIcoated_ERV,Family,1,228,228,274.5,8.3e-82,1,No_clan
Dchr000037.1,14,79,14,79,PF10247.12,Romo1,Family,1,66,66,92.0,2.5e-26,1,CL0500
Dchr000038.1,9,597,9,597,PF01411.22,tRNA-synt_2c,Family,1,552,552,767.7,6.8e-231,1,CL0040
Dchr000038.1,695,754,695,754,PF07973.17,tRNA_SAD,Domain,1,44,44,57.5,1.1e-15,1,CL0094
Dchr000038.1,816,961,815,962,PF02272.22,DHHA1,Family,2,137,138,78.7,5.8e-22,1,No_clan
Dchr000039.1,19,103,18,113,PF00168.33,C2,Domain,2,90,103,48.8,7.4e-13,1,CL0154
Dchr000039.1,254,283,254,283,PF00397.29,WW,Domain,1,31,31,39.8,3.8e-10,1,CL0680
Dchr000039.1,286,315,286,315,PF00397.29,WW,Domain,1,31,31,46.9,2.2e-12,1,CL0680
Dchr000039.1,409,438,409,438,PF00397.29,WW,Domain,1,31,31,48.7,6.2e-13,1,CL0680
Dchr000039.1,452,481,452,481,PF00397.29,WW,Domain,1,31,31,34.3,1.9e-08,1,CL0680
Dchr000039.1,574,876,573,878,PF00632.28,HECT,Domain,2,304,306,310.2,1.8e-92,1,CL0552
Dchr000040.1,5,620,1,640,PF05804.15,KAP,Family,115,684,708,699.8,4e-210,1,CL0020
Dchr000041.1,61,628,61,628,PF00755.23,Carn_acyltransf,Family,1,568,568,625.2,1.2e-187,1,CL0149
Dchr000042.1,13,173,13,174,PF00071.25,Ras,Domain,1,161,162,199.8,2.2e-59,1,CL0023
Dchr000043.1,11,86,8,88,PF03670.16,UPF0184,Coiled-coil,4,79,83,63.2,2.4e-17,1,No_clan
Dchr000044.1,78,113,77,113,PF10276.12,zf-CHCC,Domain,2,37,37,63.7,1.2e-17,1,CL0045
Dchr000045.1,1400,1448,1383,1448,PF00385.27,Chromo,Domain,17,54,54,26.5,4.8e-06,1,CL0049
Dchr000045.1,1470,1521,1469,1522,PF00385.27,Chromo,Domain,2,52,54,43.1,3.2e-11,1,CL0049
Dchr000045.1,1574,1848,1561,1849,PF00176.26,SNF2-rel_dom,Domain,44,317,318,225.4,8.5e-67,1,CL0023
Dchr000045.1,1884,1994,1880,1994,PF00271.34,Helicase_C,Domain,5,111,111,63.3,2.7e-17,1,CL0023
Dchr000045.1,3140,3182,3140,3183,PF07533.19,BRK,Domain,1,43,44,60.1,1.3e-16,1,No_clan
Dchr000046.1,17,50,9,50,PF00400.35,WD40,Repeat,6,38,38,21.4,0.00036,1,CL0186
Dchr000046.1,101,136,98,136,PF00400.35,WD40,Repeat,4,38,38,23.6,7.2e-05,1,CL0186
Dchr000046.1,227,268,227,268,PF00400.35,WD40,Repeat,1,38,38,31.5,2.3e-07,1,CL0186
Dchr000047.1,91,365,91,366,PF03034.18,PSS,Family,1,272,273,370.5,6.7e-111,1,No_clan
Dchr000048.1,544,638,487,644,PF15070.9,GOLGA2L5,Coiled-coil,422,516,528,67.3,1.3e-18,1,No_clan
Dchr000049.1,129,305,128,305,PF10520.12,Lipid_desat,Domain,2,177,177,250.0,1.6e-74,1,CL0713
Dchr000051.1,6,217,4,218,PF05891.15,Methyltransf_PK,Family,3,217,218,241.7,6.4e-72,1,CL0063
Dchr000052.1,7,63,7,63,PF00831.26,Ribosomal_L29,Family,1,56,57,64.0,1e-17,1,CL0346
Dchr000053.1,26,357,26,358,PF10250.12,O-FucT,Family,1,327,328,261.8,1.4e-77,1,CL0113
Dchr000054.1,172,201,163,201,PF00400.35,WD40,Repeat,9,38,38,14.9,0.042,1,CL0186
Dchr000054.1,334,369,331,369,PF00400.35,WD40,Repeat,4,38,38,27.9,3.1e-06,1,CL0186
Dchr000055.1,25,278,24,290,PF04821.17,TIMELESS,Family,2,256,277,136.2,1.3e-39,1,No_clan
Dchr000055.1,880,1008,879,1009,PF05029.16,TIMELESS_C,Domain,2,87,88,71.8,4.6e-20,1,No_clan
Dchr000057.1,9,144,9,144,PF04699.17,P16-Arc,Domain,1,150,150,138.8,2e-40,1,No_clan
Dchr000058.1,9,157,6,157,PF06840.14,DUF1241,Family,4,150,150,214.4,6e-64,1,CL0705
