Psen000002.1,340,462,340,463,PF00004.32,AAA,Domain,1,131,132,139.7,7.8e-41,1,CL0023
Psen000002.1,486,529,485,529,PF17862.4,AAA_lid_3,Domain,2,45,45,43.9,1.6e-11,1,CL0671
Psen000002.1,546,724,543,724,PF01434.21,Peptidase_M41,Domain,4,191,191,209.0,6e-62,1,CL0126
Psen000004.1,70,124,69,124,PF00046.32,Homeodomain,Domain,3,57,57,70.5,8.6e-20,1,CL0123
Psen000007.1,28,136,27,137,PF08240.15,ADH_N,Domain,2,108,109,103.0,8.5e-30,1,CL0296
Psen000007.1,179,288,179,301,PF00107.29,ADH_zinc_N,Domain,2,115,130,44.7,1.4e-11,1,CL0063
Psen000006.1,25,131,25,131,PF07679.19,I-set,Domain,1,90,90,38.4,1e-09,1,CL0011
Psen000006.1,134,208,134,208,PF13927.9,Ig_3,Domain,1,79,79,48.8,8.6e-13,1,CL0011
Psen000006.1,242,318,226,319,PF07679.19,I-set,Domain,17,88,90,51.0,1.2e-13,1,CL0011
Psen000010.1,70,86,69,91,PF00612.30,IQ,Motif,2,18,21,11.6,0.21,1,CL0220
Psen000010.1,93,107,92,112,PF00612.30,IQ,Motif,2,16,21,11.6,0.2,1,CL0220
Psen000010.1,115,132,115,133,PF00612.30,IQ,Motif,1,18,21,18.1,0.0017,1,CL0220
Psen000013.1,18,303,18,312,PF07555.16,NAGidase,Family,1,272,292,261.7,9.1e-78,1,CL0058
Psen000015.1,341,361,340,361,PF00096.29,zf-C2H2,Domain,3,23,23,23.8,4.5e-05,1,CL0361
Psen000015.1,367,389,367,389,PF00096.29,zf-C2H2,Domain,1,23,23,28.7,1.2e-06,1,CL0361
Psen000015.1,395,417,395,417,PF00096.29,zf-C2H2,Domain,1,23,23,26.9,4.6e-06,1,CL0361
Psen000015.1,423,445,423,445,PF00096.29,zf-C2H2,Domain,1,23,23,23.4,5.9e-05,1,CL0361
Psen000015.1,451,473,451,473,PF00096.29,zf-C2H2,Domain,1,23,23,22.6,0.0001,1,CL0361
Psen000012.1,10,559,9,559,PF13705.9,TRC8_N,Domain,2,489,489,683.7,1.6e-205,1,No_clan
Psen000012.1,589,627,588,628,PF13639.9,zf-RING_2,Domain,2,43,44,36.5,5.2e-09,1,CL0229
Psen000014.1,34,80,34,80,PF12937.10,F-box-like,Domain,1,48,48,59.2,2.9e-16,1,CL0271
Psen000020.1,141,192,138,195,PF00505.22,HMG_box,Domain,5,56,69,42.4,7.4e-11,1,CL0114
Psen000016.1,133,242,132,242,PF05033.19,Pre-SET,Family,2,110,110,55.6,7.8e-15,1,No_clan
Psen000016.1,261,350,261,421,PF00856.31,SET,Family,1,95,169,30.6,4.3e-07,1,No_clan
Psen000016.1,1358,1400,1340,1400,PF00856.31,SET,Family,131,169,169,37.4,3.5e-09,1,No_clan
Psen000016.1,1410,1442,1406,1442,PF00856.31,SET,Family,136,169,169,22.7,0.00012,1,No_clan
Psen000017.1,591,649,591,650,PF18359.4,Tudor_5,Domain,1,53,54,77.9,3.9e-22,1,CL0049
Psen000017.1,778,818,768,818,PF18358.4,Tudor_4,Domain,12,50,50,53.3,1.6e-14,1,CL0049
Psen000017.1,944,1007,940,1009,PF01429.22,MBD,Domain,5,75,77,35.5,6.7e-09,1,CL0081
Psen000030.1,5,76,5,76,PF05485.15,THAP,Domain,1,86,86,50.5,3.1e-13,1,No_clan
Psen000030.1,542,565,542,567,PF13909.9,zf-H2C2_5,Domain,1,23,25,33.1,3.7e-08,1,CL0361
