Pmac000001.1,11,73,3,91,PF00043.28,GST_C,Domain,22,86,93,27.9,2.2e-06,1,CL0497
Pmac000002.1,12,98,12,190,PF04161.16,Arv1,Family,1,96,208,100.3,1.8e-28,1,No_clan
Pmac000003.1,21,94,21,94,PF01169.22,UPF0016,Family,1,75,75,80.2,1.1e-22,1,CL0292
Pmac000004.1,4,73,3,74,PF02798.23,GST_N,Domain,2,75,76,42.5,6.7e-11,1,CL0172
Pmac000004.1,98,147,97,149,PF14497.9,GST_C_3,Domain,2,52,104,27.4,3.1e-06,1,CL0497
Pmac000005.1,9,71,7,72,PF00191.23,Annexin,Domain,3,65,66,78.3,3.7e-22,1,No_clan
Pmac000006.1,3,127,1,127,PF00171.25,Aldedh,Family,151,274,462,174.8,2.5e-51,1,CL0099
Pmac000010.1,2,69,2,69,PF01781.21,Ribosomal_L38e,Family,1,69,69,122.2,7.5e-36,1,No_clan
Pmac000044.1,114,245,106,246,PF02146.20,SIR2,Family,57,178,179,72.1,5.9e-20,1,CL0085
Pmac000019.1,308,366,306,366,PF13855.9,LRR_8,Repeat,3,61,61,34.0,1.9e-08,1,CL0022
Pmac000019.1,426,483,424,484,PF13855.9,LRR_8,Repeat,3,60,61,31.9,8.7e-08,1,CL0022
Pmac000019.1,546,605,545,605,PF13855.9,LRR_8,Repeat,2,61,61,45.0,7.5e-12,1,CL0022
Pmac000019.1,691,750,690,750,PF13855.9,LRR_8,Repeat,2,61,61,52.8,2.7e-14,1,CL0022
Pmac000019.1,811,870,810,870,PF13855.9,LRR_8,Repeat,2,61,61,51.8,5.4e-14,1,CL0022
Pmac000019.1,904,963,903,963,PF13855.9,LRR_8,Repeat,2,61,61,43.5,2.1e-11,1,CL0022
Pmac000013.1,46,343,46,344,PF00732.22,GMC_oxred_N,Domain,1,295,296,212.9,7e-63,1,CL0063
Pmac000013.1,438,576,438,576,PF05199.16,GMC_oxred_C,Domain,1,145,145,118.3,3.9e-34,1,No_clan
Pmac000008.1,41,338,41,339,PF00732.22,GMC_oxred_N,Domain,1,295,296,220.6,3e-65,1,CL0063
Pmac000008.1,432,570,432,570,PF05199.16,GMC_oxred_C,Domain,1,145,145,94.8,6.9e-27,1,No_clan
Pmac000022.1,36,334,36,335,PF00732.22,GMC_oxred_N,Domain,1,295,296,223.9,3.1e-66,1,CL0063
Pmac000022.1,428,566,428,566,PF05199.16,GMC_oxred_C,Domain,1,145,145,123.8,7.9e-36,1,No_clan
Pmac000035.1,22,320,22,321,PF00732.22,GMC_oxred_N,Domain,1,295,296,245.7,7.2e-73,1,CL0063
Pmac000035.1,414,552,414,552,PF05199.16,GMC_oxred_C,Domain,1,145,145,120.4,8.9e-35,1,No_clan
Pmac000050.1,51,263,49,266,PF11864.11,DUF3384,Family,3,243,481,126.1,1.9e-36,1,No_clan
Pmac000050.1,267,419,264,450,PF11864.11,DUF3384,Family,180,339,481,78.4,5.3e-22,1,No_clan
Pmac000050.1,405,751,399,752,PF03542.19,Tuberin,Family,9,350,351,290.8,1.5e-86,1,No_clan
Pmac000050.1,1536,1708,1536,1725,PF02145.18,Rap_GAP,Family,1,173,186,117.1,6.9e-34,1,No_clan
Pmac000042.1,17,105,17,107,PF08293.14,MRP-S33,Family,1,86,88,84.7,4.1e-24,1,No_clan
